626 195.99086 26.15000 56017.51993 21.65000 299 0.09358 1.73269 g -1
673 196.17664 33.35000 56017.52351 21.65000 299 0.01255 1.66190 g -1
1670 192.25000 29.75000 56017.52710 21.65000 299 0.00573 1.91151 g -1
625 188.50914 26.15000 56018.12727 21.65000 299 0.07169 1.99870 g -1
574 173.27093 18.95000 56018.13086 21.65000 299 0.02866 1.53817 g -1
523 172.22467 11.75000 56018.13445 21.65000 299 0.02687 1.59636 g -1
575 180.32410 18.95000 56018.13804 21.65000 299 0.02291 1.66832 g -1
624 181.02743 26.15000 56018.14162 21.65000 299 0.02184 1.54235 g -1
576 187.38957 18.95000 56018.14521 21.65000 299 0.01514 1.83152 g -1
366 153.36683 -9.85000 56018.14880 21.65000 299 0.01366 1.56509 g -1
522 164.94956 11.75000 56018.15239 21.65000 299 0.01318 1.31113 g -1
418 156.80000 -2.65000 56018.15597 21.65000 299 0.01266 1.40414 g -1
577 194.55043 18.95000 56018.15956 21.65000 299 0.00984 1.91697 g -1
417 149.71000 -2.65000 56018.16315 21.65000 299 0.00981 1.30365 g -1
315 150.06583 -17.05000 56018.16674 21.65000 299 0.00811 1.66382 g -1
469 158.04111 4.55000 56018.17033 21.65000 299 0.00729 1.24272 g -1
672 188.32336 33.35000 56018.17391 21.65000 299 0.00697 1.38163 g -1
573 166.21777 18.95000 56018.17750 21.65000 299 0.00669 1.15431 g -1
470 164.88289 4.55000 56018.18109 21.65000 299 0.00532 1.27178 g -1
365 146.29717 -9.85000 56018.18468 21.65000 299 0.00499 1.38465 g -1
627 203.47257 26.15000 56018.18827 21.65000 299 0.00481 1.70943 g -1
471 171.72467 4.55000 56018.19185 21.65000 299 0.00445 1.30558 g -1
1622 192.25000 22.55000 56018.19544 21.65000 299 0.00277 1.39486 g -1
1569 171.19434 15.35000 56018.19903 21.65000 299 0.00256 1.15581 g -1
524 179.49978 11.75000 56018.20262 21.65000 299 0.00244 1.26207 g -1
623 173.54571 26.15000 56018.20621 21.65000 299 0.00228 1.09435 g -1
468 151.19933 4.55000 56018.20979 21.65000 299 0.00225 1.14317 g -1
1621 184.93364 22.55000 56018.21338 21.65000 299 0.00216 1.18896 g -1
1411 154.08176 -6.25000 56018.21697 21.65000 299 0.00138 1.30115 g -1
674 204.02993 33.35000 56018.22056 21.65000 299 0.00131 1.36089 g -1
1517 167.81300 8.15000 56018.22415 21.65000 299 0.00129 1.13756 g -1
1620 177.61729 22.55000 56018.22773 21.65000 299 0.00123 1.08422 g -1
419 163.89000 -2.65000 56018.23132 21.65000 299 0.00119 1.24877 g -1
677 227.58979 33.35000 56018.23491 21.65000 299 0.00116 1.85085 g -1
628 210.95429 26.15000 56018.23850 21.65000 299 0.00100 1.42362 g -1
626 195.99086 26.15000 56018.23919 21.65000 299 0.09358 1.18824 r -1
625 188.50914 26.15000 56018.24278 21.65000 299 0.07169 1.10709 r -1
574 173.27093 18.95000 56018.24637 21.65000 299 0.02866 1.05035 r -1
523 172.22467 11.75000 56018.24996 21.65000 299 0.02687 1.08862 r -1
575 180.32410 18.95000 56018.25354 21.65000 299 0.02291 1.06684 r -1
624 181.02743 26.15000 56018.25713 21.65000 299 0.02184 1.03657 r -1
576 187.38957 18.95000 56018.26072 21.65000 299 0.01514 1.08935 r -1
366 153.36683 -9.85000 56018.26431 21.65000 299 0.01366 1.42674 r -1
522 164.94956 11.75000 56018.26790 21.65000 299 0.01318 1.07899 r -1
418 156.80000 -2.65000 56018.27148 21.65000 299 0.01266 1.27595 r -1
673 196.17664 33.35000 56018.27507 21.65000 299 0.01255 1.06505 r -1
577 194.55043 18.95000 56018.27866 21.65000 299 0.00984 1.09334 r -1
417 149.71000 -2.65000 56018.28225 21.65000 299 0.00981 1.36853 r -1
315 150.06583 -17.05000 56018.28584 21.65000 299 0.00811 1.79670 r -1
469 158.04111 4.55000 56018.28942 21.65000 299 0.00729 1.20546 r -1
672 188.32336 33.35000 56018.29301 21.65000 299 0.00697 1.01034 r -1
573 166.21777 18.95000 56018.29660 21.65000 299 0.00669 1.05687 r -1
1670 192.25000 29.75000 56018.30019 21.65000 299 0.00573 1.01602 r -1
470 164.88289 4.55000 56018.30378 21.65000 299 0.00532 1.19456 r -1
365 146.29717 -9.85000 56018.30736 21.65000 299 0.00499 1.78862 r -1
627 203.47257 26.15000 56018.31095 21.65000 299 0.00481 1.04904 r -1
471 171.72467 4.55000 56018.31454 21.65000 299 0.00445 1.17790 r -1
1622 192.25000 22.55000 56018.31813 21.65000 299 0.00277 1.02097 r -1
1569 171.19434 15.35000 56018.32172 21.65000 299 0.00256 1.09570 r -1
524 179.49978 11.75000 56018.32530 21.65000 299 0.00244 1.09269 r -1
623 173.54571 26.15000 56018.32889 21.65000 299 0.00228 1.04643 r -1
468 151.19933 4.55000 56018.33248 21.65000 299 0.00225 1.50096 r -1
1621 184.93364 22.55000 56018.33607 21.65000 299 0.00216 1.02849 r -1
1411 154.08176 -6.25000 56018.33966 21.65000 299 0.00138 1.77428 r -1
674 204.02993 33.35000 56018.34324 21.65000 299 0.00131 1.00582 r -1
1517 167.81300 8.15000 56018.34683 21.65000 299 0.00129 1.26158 r -1
1620 177.61729 22.55000 56018.35042 21.65000 299 0.00123 1.07780 r -1
419 163.89000 -2.65000 56018.35401 21.65000 299 0.00119 1.55405 r -1
677 227.58979 33.35000 56018.35760 21.65000 299 0.00116 1.07445 r -1
628 210.95429 26.15000 56018.36118 21.65000 299 0.00100 1.01526 r -1
