348 0.0168462289 1 
297 0.0137329331 1 
497 0.0126732890 1 
548 0.0120648189 1 
298 0.0113220095 1 
498 0.0111312750 1 
549 0.0106709801 1 
446 0.0098101029 1 
496 0.0086550980 1 
598 0.0085392218 1 
396 0.0084590638 1 
445 0.0078830157 1 
400 0.0073452927 1 
547 0.0071991659 1 
599 0.0067638962 1 
597 0.0059397925 1 
499 0.0057971620 1 
447 0.0055597636 1 
646 0.0055252921 1 
248 0.0055029598 1 
395 0.0054548837 1 
647 0.0052966407 1 
349 0.0051547849 1 
394 0.0051547394 1 
444 0.0050261421 1 
495 0.0048954612 1 
550 0.0048482672 1 
345 0.0043278518 1 
397 0.0043011222 1 
645 0.0039877081 1 
600 0.0037409260 1 
692 0.0036247199 1 
546 0.0033412118 1 
399 0.0031747807 1 
393 0.0030544934 1 
693 0.0028428900 1 
596 0.0028107450 1 
500 0.0027189381 1 
691 0.0026794028 1 
294 0.0024559760 1 
551 0.0024433158 1 
344 0.0021679166 1 
644 0.0020942137 1 
450 0.0019014953 1 
346 0.0018865573 1 
347 0.0018527216 1 
448 0.0017953876 1 
443 0.0017952168 1 
648 0.0017845884 1 
494 0.0017211955 1 
295 0.0016660092 1 
343 0.0015526619 1 
545 0.0015414525 1 
392 0.0014770847 1 
601 0.0014687616 1 
595 0.0014314946 1 
734 0.0013445688 1 
451 0.0013423499 1 
690 0.0012580550 1 
401 0.0012377545 1 
296 0.0012203690 1 
342 0.0011904653 1 
735 0.0011116196 1 
442 0.0010536270 1 
643 0.0010532843 1 
733 0.0010464875 1 
391 0.0010419193 1 
493 0.0010417809 1 
299 0.0010347190 1 
247 0.0009916493 1 
341 0.0009423980 1 
398 0.0009402607 1 
544 0.0009282944 1 
694 0.0009202027 1 
1393 0.0008999602 1 
775 0.0008962696 1 
245 0.0008890309 1 
293 0.0008841814 1 
649 0.0008698762 1 
1340 0.0008659709 1 
441 0.0008571712 1 
390 0.0008443641 1 
808 0.0008330134 1 
743 0.0008266868 1 
772 0.0008197469 1 
492 0.0008060884 1 
738 0.0007836370 1 
1491 0.0007817823 1 
701 0.0007629358 1 
594 0.0007459750 1 
1492 0.0007362831 1 
736 0.0007355518 1 
501 0.0007056235 1 
292 0.0007027843 1 
1544 0.0007024626 1 
771 0.0006938878 1 
1543 0.0006750789 1 
1290 0.0006735145 1 
742 0.0006432991 1 
552 0.0006424987 1 
246 0.0006356840 1 
702 0.0006337889 1 
807 0.0006311212 1 
543 0.0006169964 1 
440 0.0006154236 1 
774 0.0006143874 1 
773 0.0006114209 1 
449 0.0005975470 1 
737 0.0005926399 1 
1594 0.0005903934 1 
696 0.0005888082 1 
695 0.0005817388 1 
602 0.0005771369 1 
650 0.0005765088 1 
491 0.0005701600 1 
834 0.0005693341 1 
732 0.0005686134 1 
1490 0.0005671738 1 
835 0.0005534452 1 
689 0.0005479257 1 
