716 0.0193219192 1 1 
756 0.0187589975 1 1 
671 0.0148240382 1 1 
624 0.0130548569 1 1 
672 0.0125188298 1 1 
715 0.0106391246 1 1 
791 0.0071882417 1 1 
821 0.0040010635 1 1 
822 0.0036953812 1 1 
575 0.0033768107 1 1 
574 0.0029978508 1 1 
623 0.0027747221 1 1 
755 0.0023622047 1 1 
757 0.0023485762 1 1 
792 0.0014454578 1 1 
1755 0.0011703039 1 1 
1714 0.0010547339 1 1 
790 0.0007578113 1 1 
1669 0.0007280459 1 1 
625 0.0006986621 1 1 
1793 0.0005435789 1 1 
1620 0.0004015571 1 1 
524 0.0003993818 1 1 
1668 0.0003956530 1 1 
847 0.0002733558 1 1 
823 0.0002717489 1 1 
717 0.0002427213 1 1 
846 0.0002338662 1 1 
1713 0.0002300954 1 1 
1826 0.0002220830 1 1 
