826 0.0048839258 1 1 
796 0.0043351837 1 1 
795 0.0039525732 1 1 
827 0.0029770658 1 1 
374 0.0029251508 1 1 
761 0.0028627584 1 1 
825 0.0027896501 1 1 
477 0.0027833243 1 1 
323 0.0024233139 0 1 
425 0.0022815256 1 1 
529 0.0020606057 1 1 
373 0.0019816404 1 1 
426 0.0018755216 1 1 
721 0.0018212753 1 1 
677 0.0017878213 1 1 
760 0.0016348810 1 1 
580 0.0012862279 1 1 
828 0.0012135777 1 1 
797 0.0010909017 1 1 
630 0.0010752837 1 1 
322 0.0009107761 0 1 
720 0.0008752357 1 1 
629 0.0007793531 1 1 
581 0.0007327906 1 1 
1419 0.0004183056 0 1 
272 0.0004111383 0 1 
1830 0.0003767597 1 1 
530 0.0002820175 1 1 
1471 0.0002516584 1 1 
762 0.0002353048 1 1 
1366 0.0002341697 0 1 
798 0.0002320497 1 1 
476 0.0002180133 0 1 
478 0.0002158872 1 1 
676 0.0001919560 1 1 
1831 0.0001780136 1 1 
1798 0.0001736087 1 1 
273 0.0001648448 0 1 
850 0.0001402216 1 1 
849 0.0001205708 1 1 
794 0.0001187814 1 1 
1760 0.0001136822 1 1 
824 0.0001021616 1 1 
1719 0.0000881869 1 1 
1524 0.0000841512 0 1 
1797 0.0000835468 1 1 
678 0.0000832057 1 1 
1626 0.0000822345 1 1 
1674 0.0000792827 1 1 
528 0.0000726932 0 1 
1576 0.0000701318 0 1 
1858 0.0000637209 1 1 
1832 0.0000619324 1 1 
