627 0.0356954438 1 
674 0.0356561043 1 
759 0.0349859286 1 
718 0.0328281001 1 
794 0.0320964353 1 
577 0.0294484339 1 
526 0.0280535960 1 
824 0.0261232801 1 
825 0.0201348851 1 
793 0.0197570242 1 
719 0.0192220629 1 
758 0.0183240146 1 
422 0.0152916373 1 
675 0.0143515466 1 
473 0.0126208391 1 
826 0.0115384363 1 
474 0.0106671884 1 
578 0.0103696396 1 
626 0.0088144843 1 
370 0.0083658935 1 
827 0.0075445775 1 
525 0.0034379531 1 
319 0.0033217742 1 
823 0.0032105059 1 
795 0.0031203291 1 
1796 0.0019573294 1 
1623 0.0019564813 1 
1520 0.0017720018 1 
1717 0.0017070565 1 
1758 0.0016222336 1 
1828 0.0015943159 1 
849 0.0013307422 1 
1572 0.0013161392 1 
1672 0.0012905380 1 
318 0.0012403114 1 
1467 0.0012097622 1 
1829 0.0011275127 1 
1671 0.0010816924 1 
369 0.0010484806 1 
1716 0.0009673785 1 
1857 0.0009014881 1 
1415 0.0008867864 1 
760 0.0008429370 1 
848 0.0008103345 1 
1757 0.0007326678 1 
421 0.0006272012 1 
527 0.0004901739 1 
1856 0.0004801128 1 
423 0.0004770048 1 
1468 0.0004259521 1 
1795 0.0003620570 1 
