0.3769386116 3.1313334357e-01 47.3151792488
0.3805265746 6.0029100286e-01 94.5779026447
0.3841145376 7.0826692983e-01 142.3651845689
0.3877025005 8.0400888379e-01 189.6803638177
0.3912904635 8.5107857372e-01 235.3169557761
0.3948784265 8.9105520878e-01 282.2649440551
0.3984663894 9.2258869047e-01 293.5429524126
0.4020543524 9.2980009698e-01 336.9763985523
0.4056423154 9.4744049683e-01 382.2457995409
0.4092302783 9.5775838534e-01 386.5471794726
0.4128182413 9.6837591138e-01 399.3988634149
0.4164062043 9.7647699491e-01 412.7751058854
0.4171006487 9.7647699491e-01 412.7751058854
0.4206886117 9.7647699491e-01 412.7751058854
0.4242765746 9.7647699491e-01 412.7751058854
0.4278645376 9.7647699491e-01 412.7751058854
0.4314525006 9.7647699491e-01 412.7751058854
0.4350404635 9.7647699491e-01 412.7751058854
0.4386284265 9.7647699491e-01 412.7751058854
0.4422163895 9.7647699491e-01 412.7751058854
0.4458043524 9.7647699491e-01 412.7751058854
0.4493923154 9.7647699491e-01 412.7751058854
0.4529802784 9.7647699491e-01 412.7751058854
0.4565682413 9.7647699491e-01 412.7751058854
