309 0.0259818704 1 1 
310 0.0214173985 1 1 
358 0.0207628016 1 1 
308 0.0177736546 1 1 
409 0.0125253069 1 1 
311 0.0109042918 1 1 
359 0.0107566032 1 1 
767 0.0087086440 0 1 
800 0.0076602227 0 1 
729 0.0061188666 0 1 
799 0.0055760776 0 1 
260 0.0052808345 1 1 
362 0.0052445604 1 1 
828 0.0048523749 0 1 
768 0.0042581857 0 1 
360 0.0040338102 1 1 
361 0.0039486818 1 1 
357 0.0039279284 1 1 
766 0.0038496641 0 1 
259 0.0038102183 0 1 
459 0.0037357688 1 1 
460 0.0037226058 1 1 
801 0.0035403125 0 1 
261 0.0034564990 1 1 
504 0.0033300590 0 1 
410 0.0032013653 0 1 
452 0.0031974159 0 1 
827 0.0031466544 0 1 
307 0.0031439767 0 1 
451 0.0030491795 0 1 
687 0.0029847882 0 1 
730 0.0028912547 0 1 
503 0.0024894101 0 1 
505 0.0024312891 0 1 
258 0.0023890749 0 1 
453 0.0022667227 0 1 
402 0.0022233145 0 1 
829 0.0022113031 0 1 
728 0.0021678628 0 1 
401 0.0021302534 0 1 
305 0.0020944960 0 1 
257 0.0019776457 0 1 
512 0.0018781663 0 1 
312 0.0017983268 0 1 
403 0.0017956250 0 1 
850 0.0017477234 0 1 
306 0.0017280713 0 1 
450 0.0015948219 0 1 
352 0.0015823759 0 1 
351 0.0015737693 0 1 
1351 0.0014642585 0 1 
555 0.0014407386 0 1 
769 0.0014360282 0 1 
354 0.0013996957 0 1 
350 0.0013683000 0 1 
400 0.0013579864 0 1 
688 0.0013578131 0 1 
404 0.0013502644 0 1 
353 0.0013427164 0 1 
355 0.0013356594 0 1 
849 0.0013203753 0 1 
454 0.0013189716 0 1 
408 0.0012297852 0 1 
554 0.0011728594 0 1 
506 0.0011568816 0 1 
304 0.0011321378 0 1 
513 0.0011190097 0 1 
301 0.0010719625 0 1 
802 0.0010580829 0 1 
405 0.0010262859 0 1 
731 0.0010175016 0 1 
300 0.0010072913 0 1 
363 0.0009955480 0 1 
641 0.0009402269 0 1 
502 0.0009349964 0 1 
414 0.0009009887 0 1 
349 0.0008897691 0 1 
356 0.0008602330 0 1 
406 0.0008229705 0 1 
262 0.0008206295 0 1 
1402 0.0008002293 0 1 
556 0.0007967296 0 1 
256 0.0007582632 0 1 
455 0.0007579109 0 1 
1403 0.0007538437 0 1 
1352 0.0007480645 0 1 
851 0.0006928049 0 1 
1350 0.0006703561 0 1 
299 0.0006179838 0 1 
830 0.0005968497 0 1 
1302 0.0005908446 0 1 
564 0.0005451835 0 1 
1353 0.0005261114 0 1 
411 0.0005208398 0 1 
407 0.0005165841 0 1 
1354 0.0005024037 0 1 
1301 0.0004839862 0 1 
507 0.0004825655 0 1 
399 0.0004777150 0 1 
689 0.0004733361 0 1 
456 0.0004709243 0 1 
553 0.0004526052 0 1 
413 0.0004401701 0 1 
1454 0.0003968901 0 1 
563 0.0003889352 0 1 
348 0.0003740890 0 1 
461 0.0003553736 0 1 
457 0.0003399623 0 1 
302 0.0003221651 0 1 
412 0.0002925264 0 1 
565 0.0002846291 0 1 
557 0.0002779573 0 1 
1303 0.0002723483 0 1 
464 0.0002703514 0 1 
