420 0.0411620660 1 1 
463 0.0401863600 1 0 
412 0.0344528736 1 0 
471 0.0343560462 1 1 
516 0.0336866741 1 0 
368 0.0328335418 1 0 
318 0.0319377012 1 0 
522 0.0308964117 1 1 
317 0.0285101808 1 0 
369 0.0283338125 1 1 
470 0.0237899916 1 1 
572 0.0202065155 1 1 
523 0.0200527350 1 1 
360 0.0195590123 1 0 
568 0.0170133830 1 0 
573 0.0167851222 1 1 
517 0.0156251917 1 0 
464 0.0148497226 1 0 
567 0.0143985792 1 0 
571 0.0136863589 1 0 
521 0.0132170255 1 0 
421 0.0129906133 1 1 
574 0.0116844505 1 1 
310 0.0110384449 1 0 
472 0.0109612136 1 1 
524 0.0109218718 1 1 
515 0.0108366377 1 0 
361 0.0107459141 1 0 
620 0.0105070512 1 0 
619 0.0097810042 1 0 
621 0.0097793028 1 0 
462 0.0095498848 1 0 
569 0.0092931842 1 0 
419 0.0091999841 1 0 
413 0.0086745229 1 0 
622 0.0083150160 1 0 
570 0.0081395492 1 0 
618 0.0079308136 1 0 
267 0.0072063158 1 0 
473 0.0069699127 1 0 
566 0.0058892779 1 0 
575 0.0057487642 1 0 
422 0.0054145104 1 0 
411 0.0051340148 1 0 
623 0.0048480381 1 0 
617 0.0046869038 1 0 
525 0.0036558278 1 0 
309 0.0033978047 1 0 
370 0.0030047711 1 0 
1413 0.0029637900 1 0 
371 0.0027957936 1 0 
668 0.0027317212 1 0 
520 0.0027040255 1 0 
469 0.0027024902 1 0 
1361 0.0025796028 1 0 
669 0.0024746911 1 0 
1510 0.0024361420 1 0 
616 0.0022774145 1 0 
667 0.0022049854 1 0 
1457 0.0021435765 1 0 
1517 0.0021016752 1 0 
1465 0.0020564243 1 0 
1405 0.0020363542 1 0 
1414 0.0020034102 1 0 
624 0.0019204888 1 0 
518 0.0018978474 1 0 
423 0.0018875379 1 0 
1309 0.0017770675 1 0 
670 0.0017578904 1 0 
266 0.0016797257 1 0 
474 0.0016144476 1 0 
576 0.0015764886 1 0 
1568 0.0015606755 1 0 
367 0.0014994127 1 0 
666 0.0014528885 1 0 
1562 0.0014331625 1 0 
1511 0.0013812971 1 0 
1464 0.0013693177 1 0 
319 0.0013074136 1 0 
712 0.0011344600 1 0 
1516 0.0011152226 1 0 
1518 0.0010755518 1 0 
1563 0.0010338907 1 0 
713 0.0010221444 1 0 
316 0.0010154225 1 0 
1569 0.0010079380 1 0 
665 0.0009980521 1 0 
372 0.0009674949 1 0 
1567 0.0009243447 1 0 
711 0.0009071175 1 0 
1360 0.0008887511 1 0 
671 0.0008513878 1 0 
519 0.0008268462 1 0 
321 0.0008145602 1 0 
526 0.0008132905 1 0 
664 0.0007583788 1 0 
751 0.0007390496 1 0 
1570 0.0007343685 1 0 
1617 0.0007286921 1 0 
752 0.0007019050 1 0 
750 0.0006923575 1 0 
710 0.0006570197 1 0 
1616 0.0006341547 1 0 
1614 0.0006336858 1 0 
714 0.0006101961 1 0 
1466 0.0006064601 1 0 
1618 0.0006044292 1 0 
625 0.0006004664 1 0 
749 0.0005968236 1 0 
1615 0.0005935670 1 0 
786 0.0005797709 1 0 
785 0.0005598979 1 0 
709 0.0005497205 1 0 
322 0.0005489610 1 0 
753 0.0005433611 1 0 
1619 0.0005319711 1 0 
424 0.0004940907 1 0 
787 0.0004917431 1 0 
1519 0.0004623239 1 0 
1467 0.0004272790 1 0 
