541 0.1497993409 1 1 
592 0.1150823599 1 1 
542 0.1073138942 1 1 
593 0.0815195404 1 1 
543 0.0713266617 1 1 
591 0.0697958502 1 1 
490 0.0573478112 1 1 
489 0.0540077724 1 1 
540 0.0462559629 1 1 
491 0.0307659411 1 1 
544 0.0238001691 1 1 
492 0.0216924501 1 1 
594 0.0192580739 1 1 
640 0.0150720486 1 1 
439 0.0130937281 1 1 
641 0.0113780371 1 1 
438 0.0091863134 1 1 
1588 0.0072319237 1 1 
1587 0.0069948141 1 1 
1536 0.0058519258 1 1 
1589 0.0051445596 1 1 
1537 0.0031358792 1 1 
1535 0.0029535611 1 1 
1637 0.0021304358 1 1 
1484 0.0019687029 1 1 
1538 0.0017774244 1 1 
1483 0.0016946001 1 1 
