550 0.0153511526 1 1 
600 0.0138091544 1 1 
499 0.0024293958 1 1 
344 0.0022953751 1 1 
648 0.0020721032 1 1 
293 0.0013476069 1 1 
495 0.0010728335 1 1 
443 0.0010238473 1 1 
1596 0.0009692492 1 1 
546 0.0006427535 1 1 
341 0.0005503122 1 1 
391 0.0004961520 1 1 
336 0.0004411648 1 0 
392 0.0004294428 1 1 
395 0.0004066249 1 1 
290 0.0003895839 1 0 
547 0.0003214498 1 1 
1545 0.0003131983 1 1 
387 0.0003065436 1 0 
494 0.0002972249 1 1 
1645 0.0002937538 1 1 
289 0.0002747701 1 0 
439 0.0002674740 1 0 
491 0.0002540010 1 1 
879 0.0002520904 1 1 
340 0.0002482629 1 0 
597 0.0002341773 1 1 
646 0.0001973692 1 1 
596 0.0001610367 1 1 
878 0.0001573902 1 1 
