762 253.59800 47.75000 56014.28649 21.65000 299 0.01960 2.03395 g -1
796 257.79854 54.95000 56014.29008 21.65000 299 0.00261 2.00595 g -1
723 252.56770 40.55000 56014.29367 21.65000 299 0.15395 2.03099 g -1
680 251.14964 33.35000 56014.30085 21.65000 299 0.03168 2.00915 g -1
584 245.31027 18.95000 56014.30443 21.65000 299 0.02025 2.03259 g -1
633 248.36286 26.15000 56014.30802 21.65000 299 0.00930 1.92785 g -1
1722 255.10475 36.95000 56014.31161 21.65000 299 0.00492 1.93483 g -1
763 263.37269 47.75000 56014.31520 21.65000 299 0.05786 2.01034 g -1
797 268.89602 54.95000 56014.31879 21.65000 299 0.06746 2.03058 g -1
724 261.18452 40.55000 56014.32237 21.65000 299 0.01805 1.95588 g -1
826 273.33333 62.15000 56014.32596 21.65000 299 0.01257 1.96735 g -1
1831 270.98986 58.55000 56014.32955 21.65000 299 0.00411 1.91859 g -1
1762 256.97954 44.15000 56014.33314 21.65000 299 0.00407 1.64286 g -1
533 243.02578 11.75000 56014.33673 21.65000 299 0.00230 1.64595 g -1
1799 260.05956 51.35000 56014.34031 21.65000 299 0.00161 1.60788 g -1
798 279.99351 54.95000 56014.35108 21.65000 299 0.00267 2.01129 g -1
723 252.56770 40.55000 56014.35177 21.65000 299 0.15395 1.41748 r -1
797 268.89602 54.95000 56014.35536 21.65000 299 0.06746 1.66528 r -1
763 263.37269 47.75000 56014.35895 21.65000 299 0.05786 1.55063 r -1
680 251.14964 33.35000 56014.36254 21.65000 299 0.03168 1.35683 r -1
584 245.31027 18.95000 56014.36612 21.65000 299 0.02025 1.34516 r -1
762 253.59800 47.75000 56014.36971 21.65000 299 0.01960 1.31871 r -1
724 261.18452 40.55000 56014.37330 21.65000 299 0.01805 1.43338 r -1
826 273.33333 62.15000 56014.37689 21.65000 299 0.01257 1.58722 r -1
633 248.36286 26.15000 56014.38048 21.65000 299 0.00930 1.25368 r -1
1722 255.10475 36.95000 56014.38406 21.65000 299 0.00492 1.28147 r -1
1831 270.98986 58.55000 56014.38765 21.65000 299 0.00411 1.48667 r -1
1762 256.97954 44.15000 56014.39124 21.65000 299 0.00407 1.26180 r -1
798 279.99351 54.95000 56014.39483 21.65000 299 0.00267 1.59918 r -1
796 257.79854 54.95000 56014.39842 21.65000 299 0.00261 1.26772 r -1
533 243.02578 11.75000 56014.40200 21.65000 299 0.00230 1.21035 r -1
1799 260.05956 51.35000 56014.40559 21.65000 299 0.00161 1.25035 r -1
