450 0.0316585477 1 
400 0.0300429599 1 
502 0.0271802523 1 
552 0.0245071636 1 
350 0.0221945687 1 
602 0.0190757322 1 
501 0.0185369200 1 
401 0.0183366024 1 
449 0.0178617146 1 
838 0.0175929932 1 
814 0.0166979935 1 
349 0.0165998631 1 
783 0.0143828572 1 
553 0.0143541709 1 
301 0.0143166382 1 
650 0.0134634394 1 
837 0.0129580041 1 
451 0.0129339143 1 
835 0.0124801444 1 
300 0.0119474956 1 
351 0.0113322563 1 
813 0.0112559559 1 
839 0.0112546532 1 
836 0.0110099050 1 
399 0.0107779751 1 
695 0.0105349689 1 
856 0.0103516900 1 
302 0.0100392290 1 
503 0.0099102200 1 
807 0.0096037266 1 
857 0.0095047315 1 
834 0.0093534416 1 
774 0.0090936918 1 
737 0.0088549533 1 
603 0.0081188512 1 
649 0.0075688784 1 
808 0.0074228334 1 
696 0.0072796288 1 
601 0.0072018908 1 
738 0.0068593151 1 
651 0.0056143739 1 
402 0.0055425430 1 
855 0.0053487388 1 
782 0.0052441667 1 
303 0.0051845192 1 
775 0.0050780706 1 
551 0.0048049682 1 
747 0.0047932502 1 
812 0.0045665231 1 
554 0.0044590398 1 
809 0.0041756273 1 
299 0.0038841940 1 
352 0.0038311713 1 
748 0.0035278807 1 
858 0.0034386383 1 
348 0.0033466000 1 
452 0.0029566268 1 
810 0.0028714277 1 
811 0.0028440958 1 
773 0.0025684253 1 
697 0.0025114552 1 
815 0.0024394559 1 
739 0.0023431534 1 
1394 0.0022172308 1 
776 0.0022038392 1 
504 0.0021039297 1 
604 0.0019640345 1 
500 0.0018049636 1 
1444 0.0018042178 1 
448 0.0016869721 1 
806 0.0016529678 1 
251 0.0015692165 1 
707 0.0015231132 1 
833 0.0014666766 1 
1496 0.0014331389 1 
1393 0.0013612267 1 
1547 0.0013590467 1 
694 0.0013361353 1 
1445 0.0013235934 1 
781 0.0013057723 1 
840 0.0012938422 1 
353 0.0012323600 1 
652 0.0011229975 1 
403 0.0010459610 1 
1598 0.0010207193 1 
1395 0.0009727516 1 
1342 0.0009641455 1 
854 0.0009582041 1 
1343 0.0008753519 1 
398 0.0008689991 1 
1548 0.0008507128 1 
1818 0.0007849472 1 
1845 0.0007828312 1 
1866 0.0007770982 1 
1647 0.0007538451 1 
1867 0.0007401576 1 
1865 0.0007310837 1 
1846 0.0007122052 1 
746 0.0007046982 1 
777 0.0006765380 1 
1497 0.0006621959 1 
1294 0.0006585723 1 
736 0.0006562029 1 
870 0.0006264030 1 
706 0.0006211935 1 
1736 0.0006209145 1 
1840 0.0005188776 1 
298 0.0005152125 1 
1495 0.0005026644 1 
1785 0.0004925470 1 
1599 0.0004919334 1 
354 0.0004746191 1 
1446 0.0004655884 1 
555 0.0004592090 1 
1810 0.0004513569 1 
1864 0.0004437260 1 
780 0.0004357018 1 
1443 0.0004343111 1 
1841 0.0004206667 1 
1646 0.0004107951 1 
648 0.0004031246 1 
1817 0.0003980432 1 
1549 0.0003655588 1 
1293 0.0003609957 1 
1735 0.0003590556 1 
1344 0.0003546156 1 
1648 0.0003432330 1 
1844 0.0003395662 1 
453 0.0003289413 1 
