339 0.0700093722 1 1 
387 0.0173334339 1 1 
489 0.0163010342 1 1 
438 0.0162342699 1 1 
338 0.0155394507 1 1 
390 0.0130772229 1 1 
389 0.0087923895 1 1 
437 0.0085420221 1 1 
439 0.0080068681 1 1 
540 0.0060550134 1 1 
833 0.0043833816 1 1 
854 0.0040707973 1 1 
490 0.0039729330 1 1 
388 0.0037572785 1 1 
488 0.0032276264 1 1 
340 0.0031042838 1 1 
386 0.0030747949 1 1 
441 0.0028419346 1 1 
541 0.0028214854 1 1 
337 0.0023753685 1 1 
442 0.0022544439 1 1 
590 0.0020226065 1 1 
834 0.0017420751 1 1 
806 0.0016899161 1 1 
1382 0.0015669678 1 1 
391 0.0015453617 1 1 
539 0.0015089142 1 1 
1483 0.0013995583 1 1 
591 0.0013493106 1 1 
1432 0.0012170021 1 1 
336 0.0009867823 1 1 
1383 0.0009423131 1 0 
1330 0.0008467124 1 0 
440 0.0008342466 1 1 
542 0.0008099101 1 1 
491 0.0007798867 1 1 
493 0.0007605196 1 1 
773 0.0007361342 1 1 
855 0.0007067060 1 0 
