695 11.90000 40.40000 56180.25242 21.65000 299 0.02877 1.28407 g -1
738 22.28709 47.75000 56180.25601 21.65000 299 0.02315 1.41096 g -1
836 60.00000 69.35000 56180.25959 21.65000 299 0.04285 2.02511 g -1
649 8.35811 33.35000 56180.26318 21.65000 299 0.02119 1.20586 g -1
809 46.66667 62.15000 56180.26677 21.65000 299 0.01652 1.76398 g -1
775 28.13537 54.95000 56180.27036 21.65000 299 0.01443 1.42268 g -1
810 60.00000 62.15000 56180.27395 21.65000 299 0.03320 2.02322 g -1
600 0.96160 26.15000 56180.27753 21.65000 299 0.01307 1.10839 g -1
776 38.72562 54.95000 56180.28112 21.65000 299 0.01211 1.53014 g -1
550 1.37527 18.95000 56180.28471 21.65000 299 0.01126 1.12647 g -1
737 12.25000 47.75000 56180.28830 21.65000 299 0.01070 1.15964 g -1
696 20.38973 40.55000 56180.29189 21.65000 299 0.01040 1.21316 g -1
549 354.78937 11.75000 56180.29547 21.65000 299 0.01005 1.11161 g -1
599 354.12545 18.95000 56180.29906 21.65000 299 0.00934 1.05688 g -1
648 0.57433 33.35000 56180.30265 21.65000 299 0.00765 1.03917 g -1
694 3.46860 40.55000 56180.30624 21.65000 299 0.00612 1.05075 g -1
837 77.14286 69.35000 56180.30983 21.65000 299 0.01439 2.00518 g -1
811 73.33333 62.15000 56180.31341 21.65000 299 0.01405 1.99861 g -1
497 351.21736 4.55000 56180.31700 21.65000 299 0.00581 1.14359 g -1
601 8.48720 26.15000 56180.32059 21.65000 299 0.00546 1.05774 g -1
808 33.33333 62.15000 56180.32418 21.65000 299 0.00534 1.30445 g -1
774 17.54512 54.95000 56180.32777 21.65000 299 0.00510 1.13934 g -1
739 32.32418 47.75000 56180.33135 21.65000 299 0.00467 1.19781 g -1
777 49.31587 54.95000 56180.33494 21.65000 299 0.00423 1.39332 g -1
835 42.85714 69.35000 56180.33853 21.65000 299 0.00405 1.40877 g -1
650 16.14189 33.35000 56180.34212 21.65000 299 0.00398 1.04507 g -1
548 347.80512 11.75000 56180.34571 21.65000 299 0.00389 1.08784 g -1
812 86.66667 62.15000 56180.34929 21.65000 299 0.00549 2.00936 g -1
647 353.43600 26.15000 56180.35288 21.65000 299 0.00350 1.01249 g -1
445 347.64904 -2.65000 56180.35647 21.65000 299 0.00270 1.27083 g -1
