706 0.0226356510 1 1 
748 0.0161752193 1 1 
786 0.0124037806 1 1 
747 0.0096802985 1 1 
785 0.0078273132 1 1 
787 0.0057391581 1 1 
749 0.0052178346 1 1 
705 0.0041617434 0 1 
429 0.0040795208 1 1 
784 0.0038034557 1 1 
480 0.0033700145 1 1 
707 0.0023860499 0 1 
479 0.0020379875 1 1 
581 0.0014344185 1 1 
1746 0.0013454961 0 1 
531 0.0012783757 1 1 
428 0.0010798332 1 1 
788 0.0007750570 1 1 
1786 0.0007550634 1 1 
530 0.0007342448 1 1 
750 0.0007057158 1 1 
629 0.0006959058 1 1 
661 0.0006782138 0 1 
753 0.0005606198 1 1 
1474 0.0005123397 1 1 
580 0.0004104793 1 1 
1787 0.0003903917 1 1 
752 0.0002551666 1 1 
1704 0.0002429337 0 1 
