858 0.0621506039 1 1 
841 0.0591140668 1 1 
859 0.0306676822 1 1 
835 0.0282939315 1 1 
856 0.0183979440 1 1 
788 0.0164730724 1 1 
857 0.0138355553 1 1 
840 0.0126209128 1 1 
753 0.0105201807 1 1 
836 0.0089166630 1 1 
817 0.0085307334 1 1 
776 0.0077204811 1 1 
787 0.0043112466 1 1 
808 0.0039214216 1 1 
1869 0.0035054871 1 1 
740 0.0022088851 1 1 
1790 0.0020432815 1 1 
818 0.0019369213 1 1 
1866 0.0014273995 1 1 
1841 0.0013267044 1 1 
1865 0.0012345958 1 1 
809 0.0012111328 1 1 
834 0.0007709887 1 1 
