701 0.2125782730 1 1 
700 0.0507216102 1 1 
742 0.0506910344 1 1 
695 0.0361432715 0 1 
648 0.0307922615 0 1 
647 0.0281253321 0 1 
547 0.0266100788 0 1 
696 0.0250511895 0 1 
694 0.0241085339 0 1 
597 0.0215673556 0 1 
649 0.0204463483 0 1 
741 0.0195429610 1 1 
693 0.0172784792 0 1 
656 0.0169970239 1 1 
598 0.0154945977 0 1 
495 0.0144887328 0 1 
740 0.0093445507 1 1 
600 0.0092323592 0 1 
655 0.0090042133 1 1 
443 0.0088237349 0 1 
646 0.0087810596 0 1 
1741 0.0078786261 1 1 
739 0.0078737158 1 1 
546 0.0072755075 0 1 
738 0.0068332438 0 1 
312 0.0067198520 1 1 
650 0.0064115514 0 1 
494 0.0056388496 0 1 
737 0.0051701284 0 1 
362 0.0051594791 1 1 
777 0.0045002894 1 1 
391 0.0042351354 0 1 
548 0.0042077897 0 1 
311 0.0038725570 1 1 
496 0.0037427807 0 1 
1699 0.0037305738 1 1 
599 0.0035695586 0 1 
697 0.0034117365 0 1 
442 0.0034045235 0 1 
776 0.0030159448 1 1 
361 0.0028632600 1 1 
778 0.0024942017 1 1 
444 0.0023824502 0 1 
413 0.0023682543 1 1 
735 0.0022063096 0 1 
