672 0.0568833009 1 1 
624 0.0510273389 1 1 
717 0.0472559489 1 1 
758 0.0355329429 1 1 
523 0.0350630825 1 1 
574 0.0255996478 1 1 
575 0.0253409408 1 1 
757 0.0211029150 1 1 
716 0.0196021108 1 1 
470 0.0158016035 1 1 
794 0.0153437308 1 1 
419 0.0126120921 0 1 
759 0.0118921499 1 1 
673 0.0113062023 1 1 
793 0.0111599202 1 1 
795 0.0101518890 1 1 
625 0.0096225071 1 1 
471 0.0083364108 1 1 
796 0.0056979803 1 1 
367 0.0054391097 0 1 
1669 0.0031790832 1 1 
718 0.0031758658 1 1 
1756 0.0027327290 1 1 
1715 0.0026299187 1 1 
1620 0.0024334970 1 1 
797 0.0017469584 1 1 
760 0.0016454353 1 1 
764 0.0016158589 1 1 
1796 0.0016014300 1 1 
1517 0.0015773637 0 1 
316 0.0015412561 0 1 
1569 0.0013960880 0 1 
1795 0.0012616183 1 1 
765 0.0009188819 1 1 
1464 0.0008514609 0 1 
522 0.0008508779 0 1 
1757 0.0008360901 1 1 
1570 0.0007933125 1 1 
671 0.0007775079 1 1 
763 0.0007655041 1 1 
1412 0.0006059782 0 1 
