696 20.38973 40.55000 55933.14018 21.65000 299 0.02071 1.04502 g -1
738 22.28709 47.75000 55933.14376 21.65000 299 0.00980 1.06470 g -1
695 11.90000 40.40000 55933.14735 21.65000 299 0.00605 1.10390 g -1
737 12.25000 47.75000 55933.15094 21.65000 299 0.00378 1.12699 g -1
1736 16.84908 44.15000 55933.15453 21.65000 299 0.00352 1.09569 g -1
692 345.00678 33.35000 55933.15812 21.65000 299 0.00286 1.56149 g -1
691 337.22300 33.35000 55933.16170 21.65000 299 0.00161 1.85241 g -1
357 89.79104 -9.85000 55933.16529 21.65000 299 0.00108 1.90306 g -1
735 355.03720 40.55000 55933.16888 21.65000 299 0.00098 1.38379 g -1
734 346.60580 40.55000 55933.17247 21.65000 299 0.00087 1.58807 g -1
694 3.46860 40.55000 55933.17606 21.65000 299 0.00050 1.29262 g -1
693 352.79056 33.35000 55933.17964 21.65000 299 0.00048 1.56097 g -1
1737 26.04723 44.15000 55933.18323 21.65000 299 0.00028 1.10261 g -1
307 93.69218 -17.05000 55933.19400 21.65000 299 0.00096 2.01907 g -1
644 330.85920 26.15000 55934.07972 21.65000 299 0.00039 1.34145 g -1
696 20.38973 40.55000 55934.08042 21.65000 299 0.02071 1.00829 r -1
738 22.28709 47.75000 55934.08401 21.65000 299 0.00980 1.03310 r -1
695 11.90000 40.40000 55934.08759 21.65000 299 0.00605 1.01697 r -1
737 12.25000 47.75000 55934.09118 21.65000 299 0.00378 1.04302 r -1
1736 16.84908 44.15000 55934.09477 21.65000 299 0.00352 1.02327 r -1
692 345.00678 33.35000 55934.09836 21.65000 299 0.00286 1.19999 r -1
691 337.22300 33.35000 55934.10195 21.65000 299 0.00161 1.32407 r -1
735 355.03720 40.55000 55934.10553 21.65000 299 0.00098 1.12402 r -1
734 346.60580 40.55000 55934.10912 21.65000 299 0.00087 1.21418 r -1
694 3.46860 40.55000 55934.11271 21.65000 299 0.00050 1.08449 r -1
693 352.79056 33.35000 55934.11630 21.65000 299 0.00048 1.18542 r -1
644 330.85920 26.15000 55934.11988 21.65000 299 0.00039 1.69403 r -1
1737 26.04723 44.15000 55934.12347 21.65000 299 0.00028 1.02498 r -1
