826 273.33333 62.15000 56158.14409 21.65000 299 0.01555 1.14971 g -1
827 286.66667 62.15000 56158.14768 21.65000 299 0.01139 1.18144 g -1
796 257.79854 54.95000 56158.15126 21.65000 299 0.00638 1.08034 g -1
828 300.00000 62.15000 56158.15485 21.65000 299 0.00586 1.23132 g -1
797 268.89602 54.95000 56158.15844 21.65000 299 0.00571 1.07558 g -1
825 260.00000 62.15000 56158.16203 21.65000 299 0.00414 1.14779 g -1
1831 270.98986 58.55000 56158.16562 21.65000 299 0.00167 1.10520 g -1
801 313.28596 54.95000 56158.16920 21.65000 299 0.00160 1.23510 g -1
1830 258.98986 58.55000 56158.17279 21.65000 299 0.00127 1.12160 g -1
829 313.33333 62.15000 56158.17638 21.65000 299 0.00124 1.26626 g -1
802 324.38344 54.95000 56158.17997 21.65000 299 0.00108 1.30395 g -1
800 302.18847 54.95000 56158.18356 21.65000 299 0.00054 1.13098 g -1
798 279.99351 54.95000 56158.18714 21.65000 299 0.00043 1.07584 g -1
1834 306.98986 58.55000 56158.19073 21.65000 299 0.00037 1.16832 g -1
1832 283.18423 58.55000 56158.19432 21.65000 299 0.00028 1.10572 g -1
1833 294.98986 58.55000 56158.19791 21.65000 299 0.00021 1.11868 g -1
551 8.62509 18.95000 56158.25173 21.65000 299 0.00037 2.05256 g -1
500 8.75787 11.75000 56158.26608 21.65000 299 0.00077 2.01394 g -1
501 15.74212 11.75000 56158.28402 21.65000 299 0.00093 2.04045 g -1
448 12.25000 4.55000 56158.28761 21.65000 299 0.00167 2.04493 g -1
449 19.26088 4.55000 56158.30913 21.65000 299 0.00337 2.00686 g -1
398 15.76442 -2.65000 56158.31272 21.65000 299 0.00276 2.05274 g -1
1443 19.13045 0.95000 56158.31631 21.65000 299 0.00063 2.00829 g -1
399 22.79327 -2.65000 56158.33425 21.65000 299 0.00871 2.01764 g -1
1392 22.61156 -6.25000 56158.34143 21.65000 299 0.00138 2.04290 g -1
347 19.29919 -9.85000 56158.34501 21.65000 299 0.00338 2.00650 g -1
348 26.34837 -9.85000 56158.36295 21.65000 299 0.01889 2.03002 g -1
1340 26.12443 -13.45000 56158.37372 21.65000 299 0.00134 2.03793 g -1
297 22.87289 -17.05000 56158.38089 21.65000 299 0.00311 2.01377 g -1
298 29.95482 -17.05000 56158.39883 21.65000 299 0.00628 2.03370 g -1
348 26.34837 -9.85000 56158.39953 21.65000 299 0.01889 1.64168 r -1
826 273.33333 62.15000 56158.40312 21.65000 299 0.01555 1.87439 r -1
827 286.66667 62.15000 56158.40670 21.65000 299 0.01139 1.63058 r -1
399 22.79327 -2.65000 56158.41029 21.65000 299 0.00871 1.35554 r -1
298 29.95482 -17.05000 56158.41388 21.65000 299 0.00628 1.87818 r -1
828 300.00000 62.15000 56158.41747 21.65000 299 0.00586 1.48782 r -1
347 19.29919 -9.85000 56158.42106 21.65000 299 0.00338 1.43783 r -1
449 19.26088 4.55000 56158.42464 21.65000 299 0.00337 1.17995 r -1
297 22.87289 -17.05000 56158.42823 21.65000 299 0.00311 1.66380 r -1
398 15.76442 -2.65000 56158.43182 21.65000 299 0.00276 1.25153 r -1
448 12.25000 4.55000 56158.43541 21.65000 299 0.00167 1.14358 r -1
801 313.28596 54.95000 56158.43900 21.65000 299 0.00160 1.39175 r -1
1392 22.61156 -6.25000 56158.44258 21.65000 299 0.00138 1.32859 r -1
1340 26.12443 -13.45000 56158.44617 21.65000 299 0.00134 1.51513 r -1
829 313.33333 62.15000 56158.44976 21.65000 299 0.00124 1.46593 r -1
802 324.38344 54.95000 56158.45335 21.65000 299 0.00108 1.31909 r -1
501 15.74212 11.75000 56158.45694 21.65000 299 0.00093 1.07506 r -1
500 8.75787 11.75000 56158.46052 21.65000 299 0.00077 1.08478 r -1
1443 19.13045 0.95000 56158.46411 21.65000 299 0.00063 1.18368 r -1
800 302.18847 54.95000 56158.46770 21.65000 299 0.00054 1.80325 r -1
551 8.62509 18.95000 56158.47129 21.65000 299 0.00037 1.05153 r -1
1834 306.98986 58.55000 56158.47487 21.65000 299 0.00037 1.72350 r -1
