592 0.0944738586 1 1 
640 0.0883114145 1 1 
542 0.0466581299 1 1 
686 0.0369347056 1 1 
641 0.0184713094 1 1 
541 0.0139117398 1 1 
490 0.0091481605 1 1 
687 0.0084826368 1 1 
332 0.0080515890 1 1 
688 0.0069542302 1 1 
331 0.0064923679 1 1 
333 0.0052839006 1 1 
384 0.0049776306 1 1 
1637 0.0046686579 1 1 
383 0.0043389101 1 1 
279 0.0042907979 0 1 
382 0.0041269347 1 1 
593 0.0041118430 1 1 
489 0.0040877481 1 1 
329 0.0039710857 0 1 
330 0.0039434649 1 1 
437 0.0037288000 1 1 
1684 0.0036837721 1 1 
1588 0.0035920915 1 1 
381 0.0034018077 1 1 
328 0.0032787100 0 1 
385 0.0031098448 1 1 
280 0.0030593578 0 1 
728 0.0023429302 1 1 
281 0.0022045078 0 1 
591 0.0017876361 1 1 
436 0.0017850920 1 1 
730 0.0017634767 1 1 
380 0.0016577533 0 1 
278 0.0016558780 0 1 
1536 0.0013837423 1 1 
642 0.0011569251 1 1 
435 0.0011465636 1 1 
