0.1468136158 5.3523502635e-02 47.4200909544
0.1504015788 9.3752668153e-02 94.8926377617
0.1539895417 1.6393058291e-01 142.3127287161
0.1575775047 1.8594200022e-01 189.6279079649
0.1611654677 2.3474526703e-01 232.6417072820
0.1647534306 2.9942232419e-01 280.0093423836
0.1683413936 3.4049688431e-01 323.5477002289
0.1719293565 3.9089559971e-01 371.3874380059
0.1755173195 4.2981510268e-01 412.9324734439
0.1791052825 4.6664780599e-01 459.8280058701
0.1826932454 4.8833021304e-01 507.6152877943
0.1862812084 5.1022820622e-01 555.8222165411
0.1898691714 5.2557744421e-01 601.0391616768
0.1934571343 5.4281530228e-01 646.3610185182
0.1970450973 5.5628024415e-01 692.4697131520
0.2006330603 5.6584184979e-01 737.2145556124
0.2042210232 5.7504696930e-01 784.6871024196
0.2078089862 5.8154364152e-01 829.3794890271
0.2113969492 5.8974951946e-01 875.4357278081
0.2149849121 5.9625755882e-01 914.1481471934
0.2185728751 6.0451365574e-01 961.2010471781
0.2221608381 6.1229610081e-01 1008.4637705740
0.2257488010 6.1994476628e-01 1047.2811016651
0.2293367640 6.2751573055e-01 1092.5505026536
0.2329247270 6.3473202614e-01 1134.0955380916
0.2365126899 6.4190134363e-01 1180.9386146649
0.2401006529 6.4715892348e-01 1223.9524139820
0.2436886158 6.5183531279e-01 1267.0711250047
0.2472765788 6.5605093785e-01 1311.5536882009
0.2508645418 6.6016102039e-01 1313.7568340196
0.2544525047 6.6370685862e-01 1358.8688674497
0.2580404677 6.6710605305e-01 1405.2922972004
0.2616284307 6.7063135765e-01 1432.4644289642
0.2652163936 6.7395834464e-01 1479.5173289488
0.2688043566 6.7720694375e-01 1481.6155630618
0.2723923196 6.7938480736e-01 1520.5902617113
0.2759802825 6.8220903083e-01 1522.7934075300
0.2795682455 6.8489801599e-01 1524.8916416430
0.2831562085 6.8757686520e-01 1528.2488162239
0.2867441714 6.8998712532e-01 1573.5182172125
0.2903321344 6.9234392960e-01 1600.6378931233
0.2939200974 6.9463421972e-01 1627.2330105060
0.2975080603 6.9681384229e-01 1672.5024114946
0.3010960233 6.9894493567e-01 1719.5553114792
0.3046839863 7.0113926060e-01 1721.9158248564
0.3082719492 7.0317152892e-01 1767.4475051091
0.3118599122 7.0492924684e-01 1811.0907746600
0.3154478751 7.0665665531e-01 1858.1436746447
0.3190358381 7.0837856785e-01 1885.1059829971
0.3226238011 7.1005415843e-01 1931.0048542196
0.3262117640 7.1164300140e-01 1976.7988137364
0.3297997270 7.1278344634e-01 2018.3438491744
0.3333876900 7.1388711699e-01 2063.1936033404
0.3369756529 7.1529685888e-01 2090.1034558399
0.3405636159 7.1669846819e-01 2092.3590575114
0.3441515789 7.1800579565e-01 2131.4911237194
0.3477395418 7.1929681042e-01 2174.4524671837
0.3513275048 7.2063782695e-01 2176.5507012967
0.3549154678 7.2180355293e-01 2219.8267798779
0.3585034307 7.2292743824e-01 2221.8201022853
0.3620913937 7.2403543048e-01 2269.3975607982
0.3656793567 7.2511384187e-01 2316.6602841941
0.3692673196 7.2618456258e-01 2360.4084654508
0.3728552826 7.2712551060e-01 2407.6187329939
0.3764432456 7.2763935757e-01 2446.4885199377
0.3800312085 7.2850792902e-01 2493.5414199224
0.3836191715 7.2935535322e-01 2536.6076750923
0.3872071344 7.3014480609e-01 2540.8565991712
0.3907950974 7.3092483822e-01 2588.1717784199
0.3943830604 7.3170034597e-01 2635.2246784046
0.3979710233 7.3248213762e-01 2637.1655449591
0.4015589863 7.3323702986e-01 2684.2184449438
0.4051469493 7.3399049066e-01 2686.6838700266
0.4087349122 7.3461871130e-01 2729.6976693437
0.4123228752 7.3536197605e-01 2776.8554810340
0.4130173196 7.3536197605e-01 2776.8554810340
0.4166052826 7.3536197605e-01 2776.8554810340
0.4201932456 7.3536197605e-01 2776.8554810340
0.4237812085 7.3536197605e-01 2776.8554810340
0.4273691715 7.3536197605e-01 2776.8554810340
0.4309571345 7.3536197605e-01 2776.8554810340
0.4345450974 7.3536197605e-01 2776.8554810340
0.4381330604 7.3536197605e-01 2776.8554810340
0.4417210234 7.3536197605e-01 2776.8554810340
0.4453089863 7.3536197605e-01 2776.8554810340
0.4488969493 7.3536197605e-01 2776.8554810340
0.4524849123 7.3536197605e-01 2776.8554810340
0.4560728752 7.3536197605e-01 2776.8554810340
0.4596608382 7.3536197605e-01 2776.8554810340
0.4632488012 7.3536197605e-01 2776.8554810340
0.4668367641 7.3536197605e-01 2776.8554810340
0.4704247271 7.3536197605e-01 2776.8554810340
0.4740126901 7.3536197605e-01 2776.8554810340
0.4776006530 7.3536197605e-01 2776.8554810340
0.4811886160 7.3536197605e-01 2776.8554810340
0.4847765789 7.3536197605e-01 2776.8554810340
0.4883645419 7.3536197605e-01 2776.8554810340
0.4919525049 7.3536197605e-01 2776.8554810340
0.4955404678 7.3536197605e-01 2776.8554810340
0.4991284308 7.3536197605e-01 2776.8554810340
0.5027163938 7.3536197605e-01 2776.8554810340
0.5063043567 7.3536197605e-01 2776.8554810340
0.5098923197 7.3536197605e-01 2776.8554810340
0.5134802827 7.3536197605e-01 2776.8554810340
0.5170682456 7.3536197605e-01 2776.8554810340
0.5206562086 7.3536197605e-01 2776.8554810340
0.5242441716 7.3536197605e-01 2776.8554810340
0.5278321345 7.3536197605e-01 2776.8554810340
0.5314200975 7.3536197605e-01 2776.8554810340
0.5350080605 7.3536197605e-01 2776.8554810340
0.5385960234 7.3536197605e-01 2776.8554810340
0.5421839864 7.3536197605e-01 2776.8554810340
0.5457719493 7.3536197605e-01 2776.8554810340
0.5493599123 7.3536197605e-01 2776.8554810340
0.5529478753 7.3536197605e-01 2776.8554810340
0.5565358382 7.3536197605e-01 2776.8554810340
0.5601238012 7.3536197605e-01 2776.8554810340
0.5637117642 7.3536197605e-01 2776.8554810340
0.5672997271 7.3536197605e-01 2776.8554810340
0.5708876901 7.3536197605e-01 2776.8554810340
0.5744756531 7.3536197605e-01 2776.8554810340
0.5780636160 7.3536197605e-01 2776.8554810340
0.5816515790 7.3536197605e-01 2776.8554810340
0.5852395420 7.3536197605e-01 2776.8554810340
0.5888275049 7.3536197605e-01 2776.8554810340
0.5924154679 7.3536197605e-01 2776.8554810340
0.5960034309 7.3536197605e-01 2776.8554810340
0.5995913938 7.3536197605e-01 2776.8554810340
0.6031793568 7.3536197605e-01 2776.8554810340
0.6067673198 7.3536197605e-01 2776.8554810340
0.6103552827 7.3536197605e-01 2776.8554810340
0.6139432457 7.3536197605e-01 2776.8554810340
