0.0000000000 3.6448593786e-01 47.8921936299
0.0035879630 4.4337502713e-01 96.0466665239
0.0071759259 4.9037762200e-01 143.8864043009
0.0107638889 5.4827618126e-01 166.5997885744
0.0143518519 5.5346030054e-01 174.9927250265
0.7139860040 7.2370281015e-01 206.5711484276
0.7211619300 8.0114043484e-01 234.5825738365
0.7391017448 9.6908172345e-01 259.6040156344
0.7426897077 9.9107941602e-01 284.7828249907
0.7433841522 9.9107941602e-01 284.7828249907
0.7469721152 9.9107941602e-01 284.7828249907
0.7505600781 9.9107941602e-01 284.7828249907
0.7541480411 9.9107941602e-01 284.7828249907
0.7577360041 9.9107941602e-01 284.7828249907
0.7613239670 9.9107941602e-01 284.7828249907
0.7649119300 9.9107941602e-01 284.7828249907
0.7684998929 9.9107941602e-01 284.7828249907
0.7720878559 9.9107941602e-01 284.7828249907
