696 0.0250310090 1 
650 0.0223307009 1 
738 0.0194896831 1 
551 0.0148854217 1 
775 0.0129803344 1 
601 0.0115196771 1 
602 0.0091340429 1 
500 0.0067194806 1 
499 0.0066088659 1 
739 0.0063207446 1 
447 0.0053524811 1 
498 0.0041713267 1 
446 0.0024148262 1 
396 0.0022319565 1 
649 0.0016939242 1 
550 0.0015148822 1 
808 0.0014435291 1 
695 0.0013916339 1 
1737 0.0010801139 1 
697 0.0010095645 1 
552 0.0008983221 1 
1694 0.0008828334 1 
1647 0.0008201629 1 
394 0.0008148879 1 
1777 0.0007816681 1 
651 0.0007649134 1 
1597 0.0007507108 1 
1493 0.0005522890 1 
