640 300.75680 26.15000 56166.13660 21.65000 299 0.03256 1.14604 g -1
687 306.08789 33.35000 56166.14018 21.65000 299 0.02967 1.16184 g -1
591 296.12691 18.95000 56166.14377 21.65000 299 0.02182 1.12215 g -1
805 356.36462 54.95000 56166.14736 21.65000 299 0.09774 2.01675 g -1
804 345.77437 54.95000 56166.15095 21.65000 299 0.02121 1.68579 g -1
688 313.87167 33.35000 56166.15454 21.65000 299 0.01790 1.18890 g -1
730 312.82187 40.55000 56166.15812 21.65000 299 0.01647 1.15787 g -1
731 321.31160 40.55000 56166.16171 21.65000 299 0.01455 1.23196 g -1
641 308.28240 26.15000 56166.16530 21.65000 299 0.01235 1.12120 g -1
540 291.93112 11.75000 56166.16889 21.65000 299 0.00810 1.09768 g -1
770 332.10164 47.75000 56166.17248 21.65000 299 0.00716 1.31782 g -1
773 6.95487 54.95000 56166.17606 21.65000 299 0.02002 2.02516 g -1
592 303.37673 18.95000 56166.17965 21.65000 299 0.00608 1.08511 g -1
769 322.06455 47.75000 56166.18324 21.65000 299 0.00591 1.17126 g -1
832 353.33333 62.15000 56166.18683 21.65000 299 0.00588 1.57034 g -1
1685 307.14268 29.75000 56166.19042 21.65000 299 0.00204 1.04676 g -1
541 298.91537 11.75000 56166.19400 21.65000 299 0.00204 1.09065 g -1
1838 354.98986 58.55000 56166.19759 21.65000 299 0.00190 1.53180 g -1
1729 313.57950 36.95000 56166.20118 21.65000 299 0.00169 1.05485 g -1
488 288.11944 4.55000 56166.20477 21.65000 299 0.00155 1.14415 g -1
771 342.13873 47.75000 56166.20836 21.65000 299 0.00144 1.28121 g -1
1637 302.06671 22.55000 56166.21194 21.65000 299 0.00134 1.02379 g -1
590 288.92157 18.95000 56166.21553 21.65000 299 0.00120 1.03960 g -1
639 293.25314 26.15000 56166.21912 21.65000 299 0.00118 1.01022 g -1
772 352.17582 47.75000 56166.22271 21.65000 299 0.00099 1.34478 g -1
732 329.74300 40.55000 56166.22630 21.65000 299 0.00099 1.09867 g -1
805 356.36462 54.95000 56166.22699 21.65000 299 0.09774 1.38984 r -1
640 300.75680 26.15000 56166.23058 21.65000 299 0.03256 1.00801 r -1
687 306.08789 33.35000 56166.23417 21.65000 299 0.02967 1.00091 r -1
591 296.12691 18.95000 56166.23775 21.65000 299 0.02182 1.04124 r -1
804 345.77437 54.95000 56166.24134 21.65000 299 0.02121 1.22376 r -1
773 6.95487 54.95000 56166.24493 21.65000 299 0.02002 1.44873 r -1
688 313.87167 33.35000 56166.24852 21.65000 299 0.01790 1.00325 r -1
730 312.82187 40.55000 56166.25211 21.65000 299 0.01647 1.00904 r -1
731 321.31160 40.55000 56166.25569 21.65000 299 0.01455 1.01871 r -1
641 308.28240 26.15000 56166.25928 21.65000 299 0.01235 1.00966 r -1
540 291.93112 11.75000 56166.26287 21.65000 299 0.00810 1.14594 r -1
770 332.10164 47.75000 56166.26646 21.65000 299 0.00716 1.06044 r -1
592 303.37673 18.95000 56166.27005 21.65000 299 0.00608 1.05336 r -1
769 322.06455 47.75000 56166.27363 21.65000 299 0.00591 1.03465 r -1
832 353.33333 62.15000 56166.27722 21.65000 299 0.00588 1.23961 r -1
1685 307.14268 29.75000 56166.28081 21.65000 299 0.00204 1.02051 r -1
541 298.91537 11.75000 56166.28440 21.65000 299 0.00204 1.15141 r -1
1838 354.98986 58.55000 56166.28799 21.65000 299 0.00190 1.19542 r -1
1729 313.57950 36.95000 56166.29157 21.65000 299 0.00169 1.01296 r -1
488 288.11944 4.55000 56166.29516 21.65000 299 0.00155 1.41143 r -1
771 342.13873 47.75000 56166.29875 21.65000 299 0.00144 1.05547 r -1
1637 302.06671 22.55000 56166.30234 21.65000 299 0.00134 1.10359 r -1
590 288.92157 18.95000 56166.30593 21.65000 299 0.00120 1.27768 r -1
639 293.25314 26.15000 56166.30951 21.65000 299 0.00118 1.18994 r -1
772 352.17582 47.75000 56166.31310 21.65000 299 0.00099 1.07224 r -1
732 329.74300 40.55000 56166.31669 21.65000 299 0.00099 1.00909 r -1
