754 0.1181798033 1 1 
818 0.1158957795 1 1 
788 0.0866384379 1 1 
841 0.0713272875 1 1 
789 0.0679167182 1 1 
840 0.0550104135 1 1 
671 0.0543148624 1 1 
715 0.0524384896 1 1 
714 0.0486962834 1 1 
839 0.0426431466 1 1 
817 0.0358455124 1 1 
842 0.0331686425 1 1 
812 0.0186189142 1 1 
813 0.0174882416 1 1 
755 0.0167119452 1 1 
624 0.0142841462 1 1 
623 0.0140944100 1 1 
819 0.0139244421 1 1 
780 0.0122763346 1 1 
838 0.0116215149 1 1 
670 0.0069645103 1 1 
1849 0.0058086446 1 1 
1823 0.0054506453 1 1 
1791 0.0053575548 1 1 
816 0.0041193966 1 1 
1713 0.0027901494 1 1 
1754 0.0026207778 1 1 
1848 0.0025282155 1 1 
1822 0.0022533497 1 1 
1753 0.0021068421 1 1 
1845 0.0018410478 1 1 
1668 0.0018298095 1 1 
