715 0.0718485174 1 
755 0.0626723282 1 
623 0.0474193340 1 
671 0.0385079652 1 
790 0.0369607390 1 
821 0.0357367859 1 
791 0.0339116837 1 
670 0.0290059242 1 
573 0.0230061914 1 
822 0.0200362341 1 
522 0.0179933386 1 
756 0.0152485024 1 
846 0.0126045991 1 
574 0.0102405746 1 
847 0.0095706190 1 
714 0.0068012846 1 
470 0.0061247314 1 
848 0.0045488263 1 
1754 0.0043765615 1 
469 0.0030210186 1 
418 0.0029394956 1 
1668 0.0026170658 1 
1792 0.0025760389 1 
1713 0.0021735750 1 
622 0.0021122850 1 
1825 0.0021106993 1 
1619 0.0020662841 1 
845 0.0019929194 1 
823 0.0017438360 1 
1854 0.0013807842 1 
1853 0.0011885805 1 
849 0.0011325454 1 
366 0.0009863011 1 
1793 0.0009838922 1 
1826 0.0007883989 1 
1568 0.0007774040 1 
827 0.0007727303 1 
