669 0.0091318242 1 1 
713 0.0091315845 1 1 
622 0.0072132457 1 1 
754 0.0049410805 1 1 
753 0.0047127298 1 1 
573 0.0043820129 1 0 
789 0.0039166962 1 1 
621 0.0033140073 1 0 
572 0.0031198157 1 0 
522 0.0029789070 1 0 
661 0.0022800224 1 0 
788 0.0022642282 1 0 
705 0.0021281515 1 0 
614 0.0020675343 1 0 
670 0.0019976140 1 0 
668 0.0019912969 1 0 
714 0.0019044873 1 0 
712 0.0018086947 1 0 
819 0.0017653945 1 0 
565 0.0016622434 1 0 
745 0.0014895756 1 0 
470 0.0012797186 1 0 
839 0.0011268730 1 0 
784 0.0010978107 1 0 
814 0.0009951375 1 0 
752 0.0009948449 1 0 
838 0.0009693227 1 0 
515 0.0009598457 1 0 
820 0.0009442926 1 0 
613 0.0009148326 1 0 
564 0.0008951315 1 0 
815 0.0008384987 1 0 
749 0.0008375238 1 0 
660 0.0008293874 1 0 
857 0.0008264030 1 0 
514 0.0007989062 1 0 
844 0.0006902171 1 0 
704 0.0006633227 1 0 
662 0.0006329769 1 0 
706 0.0006085431 1 0 
709 0.0005929383 1 0 
787 0.0005717583 1 0 
781 0.0005706925 1 0 
746 0.0005551151 1 0 
812 0.0005232778 1 0 
837 0.0004980724 1 0 
845 0.0004949595 1 0 
615 0.0004850696 1 0 
813 0.0004445858 1 0 
463 0.0004280519 1 0 
462 0.0004275028 1 0 
782 0.0003826729 1 0 
750 0.0003782998 1 0 
710 0.0003507726 1 0 
666 0.0003428832 1 0 
783 0.0003351410 1 0 
785 0.0003294097 1 0 
665 0.0003269460 1 0 
747 0.0003266761 1 0 
419 0.0003164541 1 0 
1618 0.0003057527 1 0 
818 0.0003031267 1 0 
566 0.0003021164 1 0 
1667 0.0002997800 1 0 
780 0.0002978993 1 0 
858 0.0002937302 1 0 
1666 0.0002927546 1 0 
1712 0.0002845851 1 0 
707 0.0002716143 1 0 
1711 0.0002708611 1 0 
1568 0.0002529611 1 0 
856 0.0002397760 1 0 
618 0.0002309524 1 0 
840 0.0002261983 1 0 
663 0.0002259883 1 0 
619 0.0002245023 1 0 
1753 0.0002154300 1 0 
711 0.0002150324 1 0 
1752 0.0002078680 1 0 
667 0.0002059309 1 0 
751 0.0002036596 1 0 
1791 0.0001991186 1 0 
748 0.0001904621 1 0 
620 0.0001832472 1 0 
479 0.0001815889 1 0 
846 0.0001788257 1 0 
786 0.0001775686 1 0 
816 0.0001725313 1 0 
817 0.0001682722 1 0 
616 0.0001667089 1 0 
523 0.0001594566 1 0 
623 0.0001567933 1 0 
824 0.0001550656 1 0 
531 0.0001535627 1 0 
420 0.0001457473 1 0 
516 0.0001447715 1 0 
847 0.0001386776 1 0 
821 0.0001340877 1 0 
795 0.0001333840 1 0 
825 0.0001296535 1 0 
708 0.0001289098 1 0 
842 0.0001263635 1 0 
843 0.0001253929 1 0 
413 0.0001179490 1 0 
567 0.0001142842 1 0 
790 0.0001095738 1 0 
841 0.0001088034 1 0 
1790 0.0001034573 1 0 
1823 0.0001011329 1 0 
1703 0.0000992016 1 0 
464 0.0000990219 1 0 
1619 0.0000982145 1 0 
1824 0.0000980735 1 0 
1658 0.0000957011 1 0 
478 0.0000925125 1 0 
859 0.0000923420 1 0 
