601 0.1379480977 1 1 
550 0.0812782796 1 1 
697 0.0347906837 1 1 
549 0.0275202148 1 1 
600 0.0246362077 1 1 
650 0.0229938806 1 1 
649 0.0170476503 1 1 
497 0.0107126718 1 1 
696 0.0092758781 1 1 
499 0.0091604342 1 1 
1646 0.0071159069 1 1 
599 0.0051183637 1 1 
1596 0.0045558468 1 1 
744 0.0034359229 1 1 
698 0.0033429379 1 1 
551 0.0029071998 1 1 
651 0.0028913489 1 1 
445 0.0027691008 1 1 
602 0.0023329898 1 1 
703 0.0023020276 1 1 
1545 0.0016432549 1 1 
740 0.0016350871 1 1 
1595 0.0016332782 1 1 
741 0.0015180733 1 1 
