537 270.92622 11.75000 56100.29390 21.65000 299 0.59524 1.09412 g -1
485 267.50956 4.55000 56100.29749 21.65000 299 0.29671 1.14841 g -1
536 263.95111 11.75000 56100.30108 21.65000 299 0.03208 1.07604 g -1
1531 265.51208 8.15000 56100.30466 21.65000 299 0.02396 1.10588 g -1
1532 272.61597 8.15000 56100.30825 21.65000 299 0.00873 1.11459 g -1
537 270.92622 11.75000 56100.31126 21.65000 299 0.59524 1.07918 r -1
485 267.50956 4.55000 56100.31485 21.65000 299 0.29671 1.14126 r -1
536 263.95111 11.75000 56100.31844 21.65000 299 0.03208 1.07862 r -1
1531 265.51208 8.15000 56100.32202 21.65000 299 0.02396 1.10811 r -1
1532 272.61597 8.15000 56100.32561 21.65000 299 0.00873 1.10556 r -1
