822 0.0385710109 1 1 
846 0.0353180943 1 1 
792 0.0234888719 1 1 
757 0.0172756379 1 1 
791 0.0144242811 1 1 
821 0.0104294338 1 1 
845 0.0073369826 1 1 
863 0.0040732631 1 1 
864 0.0040235839 1 1 
823 0.0039528112 1 1 
717 0.0022449514 1 1 
1826 0.0019811644 1 1 
1853 0.0015016238 1 1 
1854 0.0013436502 1 1 
316 0.0012324483 1 1 
367 0.0010421173 1 1 
1794 0.0009289343 1 1 
1874 0.0009039244 1 1 
266 0.0008122391 1 0 
418 0.0006665093 1 1 
265 0.0005701414 1 0 
756 0.0005385647 1 1 
419 0.0004991070 1 1 
366 0.0004689480 1 1 
469 0.0004642405 1 1 
470 0.0003951707 1 1 
