0.0000000000 7.2674849248e-02 47.3151792488
0.0035879630 1.0323494429e-01 94.6303584976
0.0071759259 1.3267559529e-01 142.1029053048
0.0107638889 1.5370290434e-01 187.3723062934
0.0143518519 1.6831136868e-01 234.5825738365
0.0179398148 1.7069017987e-01 279.7995189723
0.0215277778 1.7403165161e-01 288.9268373639
0.0251157408 1.7639740327e-01 336.2420166127
0.0287037037 1.7835159444e-01 342.2744396877
0.0322916667 1.8005345140e-01 390.0092657591
0.0358796296 1.8149482042e-01 392.1599557249
0.0365740741 1.8149482042e-01 392.1599557249
0.0401620371 1.8149482042e-01 392.1599557249
0.0437500000 1.8149482042e-01 392.1599557249
0.0473379630 1.8149482042e-01 392.1599557249
0.0509259260 1.8149482042e-01 392.1599557249
0.0545138889 1.8149482042e-01 392.1599557249
0.0581018519 1.8149482042e-01 392.1599557249
0.0616898149 1.8149482042e-01 392.1599557249
0.0652777778 1.8149482042e-01 392.1599557249
0.0688657408 1.8149482042e-01 392.1599557249
0.0724537037 1.8149482042e-01 392.1599557249
