300 0.0846766979 0 1 
350 0.0502158069 0 1 
400 0.0497004991 0 1 
349 0.0461113237 0 1 
450 0.0389624883 0 1 
502 0.0260672775 0 1 
299 0.0235863792 0 1 
401 0.0229369433 0 1 
553 0.0136155250 0 1 
451 0.0134175087 0 1 
301 0.0121521309 0 1 
251 0.0115901770 0 1 
503 0.0088206836 0 1 
552 0.0083276525 0 1 
602 0.0080654141 0 1 
788 0.0079840261 1 1 
843 0.0077047928 1 1 
861 0.0069805221 1 1 
713 0.0063686596 1 1 
753 0.0062763209 1 1 
819 0.0057498218 1 1 
669 0.0054311479 1 1 
1342 0.0050332005 0 1 
1394 0.0049808076 0 1 
650 0.0046003803 0 1 
818 0.0043301044 1 1 
603 0.0037650834 0 1 
873 0.0037485744 1 1 
1293 0.0034931054 0 1 
622 0.0033859190 1 1 
572 0.0033791556 1 1 
521 0.0033188344 1 1 
469 0.0024295914 0 1 
1445 0.0021693245 0 1 
842 0.0020430869 0 1 
449 0.0020323356 0 1 
417 0.0019926914 0 1 
754 0.0019902671 0 1 
365 0.0019382940 0 1 
695 0.0019336946 0 1 
621 0.0018306546 0 1 
1444 0.0016874616 0 1 
1393 0.0016699401 0 1 
314 0.0015734171 0 1 
501 0.0015290063 0 1 
399 0.0014190221 0 1 
874 0.0014022412 0 1 
860 0.0013828535 0 1 
789 0.0013732826 0 1 
877 0.0013476554 0 1 
1292 0.0012644665 0 1 
468 0.0011963829 0 1 
872 0.0011873509 0 1 
1496 0.0011002783 0 1 
573 0.0010466276 0 1 
1548 0.0009363271 0 1 
351 0.0009246152 0 1 
1497 0.0008692518 0 1 
261 0.0008584745 0 1 
418 0.0008578921 0 1 
